epoch,acc,f1_score,loss,precision,recall,val_acc,val_f1_score,val_loss,val_precision,val_recall
10,0.8878612518310547,"""[0.8985256, 0.9154569, 0.84312004, 0.8729473, 0.8907705, 0.90599823]""",1.2014316320419312,0.4651031494140625,0.9514451026916504,0.9214780330657959,"""[0.9470199, 0.89811325, 0.8561644, 0.8636364, 0.9533333, 0.99676377]""",1.0695170164108276,0.6428571343421936,0.9665126800537109
11,0.8841040730476379,"""[0.89824563, 0.8977854, 0.83664644, 0.8586207, 0.9144792, 0.89891696]""",1.316233515739441,0.46584025025367737,0.9557803273200989,0.8960738778114319,"""[0.9407666, 0.9059233, 0.8267478, 0.7699116, 0.9288135, 0.98051953]""",1.2846496105194092,0.623664140701294,0.943418025970459
12,0.8939306139945984,"""[0.9054291, 0.9110923, 0.8432056, 0.8791209, 0.92058074, 0.90410966]""",1.234938383102417,0.46028006076812744,0.9595375657081604,0.912240207195282,"""[0.9533333, 0.90070915, 0.83754516, 0.835821, 0.93559325, 0.9935484]""",1.2228469848632812,0.6385449171066284,0.9526559114456177
13,0.913294792175293,"""[0.9241622, 0.93253624, 0.87951803, 0.88984513, 0.93015325, 0.9239033]""",1.1009882688522339,0.456094890832901,0.9667630195617676,0.9272517561912537,"""[0.96575344, 0.9298892, 0.85910654, 0.8782287, 0.93687713, 0.9869281]""",1.0160421133041382,0.6449106335639954,0.9584295749664307
14,0.9312138557434082,"""[0.941799, 0.9387755, 0.9063604, 0.9109415, 0.95008606, 0.93931407]""",0.9061320424079895,0.46417316794395447,0.9791907668113708,0.9422633051872253,"""[0.9621993, 0.9433962, 0.9, 0.890566, 0.9501661, 1.0]""",0.8341466784477234,0.6524437665939331,0.9711316227912903
15,0.9326589703559875,"""[0.94405603, 0.9411765, 0.9124343, 0.9224138, 0.9443016, 0.9310653]""",0.788452684879303,0.46125560998916626,0.978901743888855,0.9226328134536743,"""[0.9692832, 0.936803, 0.82481754, 0.876325, 0.92763156, 0.9902913]""",0.8859336972236633,0.727748692035675,0.96304851770401
16,0.9326589703559875,"""[0.94055945, 0.94127655, 0.91413707, 0.91191703, 0.9479078, 0.9401251]""",0.7641555666923523,0.4686678647994995,0.9791907668113708,0.9157043695449829,"""[0.9494949, 0.93283576, 0.82481754, 0.8705036, 0.91803277, 0.9870968]""",0.895683228969574,0.7506750822067261,0.96304851770401
17,0.9234104156494141,"""[0.92183286, 0.9444444, 0.9009475, 0.9209856, 0.9128205, 0.9396939]""",0.8665071725845337,0.4776735007762909,0.9708092212677002,0.9157043695449829,"""[0.93559325, 0.9160306, 0.84782606, 0.88652486, 0.9131833, 0.9869281]""",1.0223714113235474,0.7353463768959045,0.9561200737953186
18,0.918208122253418,"""[0.92550397, 0.93787235, 0.89102, 0.9040622, 0.91891897, 0.93189967]""",1.0757791996002197,0.4728375971317291,0.968497097492218,0.8949191570281982,"""[0.9621993, 0.8865248, 0.7912088, 0.8201439, 0.90365446, 0.990228]""",1.3213237524032593,0.7546468377113342,0.937644362449646
19,0.9202312231063843,"""[0.93109536, 0.9338983, 0.8850174, 0.9017241, 0.9306261, 0.9391771]""",1.1513255834579468,0.4755304157733917,0.9716762900352478,0.892609715461731,"""[0.956229, 0.91034484, 0.76862746, 0.8014185, 0.9030101, 0.9902913]""",1.204144835472107,0.777255654335022,0.954965353012085
20,0.9291907548904419,"""[0.9195402, 0.9398815, 0.9105126, 0.9243986, 0.9280822, 0.95288885]""",1.0249742269515991,0.48107030987739563,0.9768785834312439,0.9145496487617493,"""[0.9594594, 0.90277785, 0.85804415, 0.82096064, 0.9246575, 1.0]""",1.1049543619155884,0.7262423634529114,0.9618937373161316
21,0.9424855709075928,"""[0.959507, 0.9587195, 0.9082893, 0.90940166, 0.96239316, 0.9563669]""",0.9460102915763855,0.4741738438606262,0.986994206905365,0.8949191570281982,"""[0.9513889, 0.92075473, 0.76562506, 0.8278145, 0.89743584, 0.9902913]""",1.1271064281463623,0.7392857074737549,0.9561200737953186
22,0.9378612637519836,"""[0.94633275, 0.9483489, 0.920524, 0.92294663, 0.95051193, 0.9385575]""",0.8176246881484985,0.4765428602695465,0.9864161610603333,0.918013870716095,"""[0.9688581, 0.9134948, 0.8467154, 0.8363636, 0.94276094, 0.987013]""",0.8982393145561218,0.7887189388275146,0.9526559114456177
23,0.944797694683075,"""[0.952805, 0.9543147, 0.9171075, 0.9268293, 0.9565217, 0.9615729]""",0.7690107822418213,0.4737723171710968,0.981502890586853,0.9041570425033569,"""[0.94666666, 0.9020979, 0.8043479, 0.83703697, 0.9319728, 0.9869281]""",0.9622748494148254,0.7378814816474915,0.949191689491272
24,0.9416185021400452,"""[0.9396092, 0.94836485, 0.92021275, 0.9355649, 0.9457627, 0.9601417]""",0.7627109885215759,0.4780898988246918,0.9838150143623352,0.9133949279785156,"""[0.96907216, 0.9090909, 0.8188406, 0.84981686, 0.9419795, 0.97763574]""",0.9163161516189575,0.7416741847991943,0.9515011310577393
25,0.9543352723121643,"""[0.95373666, 0.9637742, 0.9432624, 0.9442568, 0.958012, 0.9628319]""",0.7278295159339905,0.4829922318458557,0.9890173673629761,0.9110854268074036,"""[0.9629629, 0.9302325, 0.81978804, 0.8631579, 0.90847456, 0.9745223]""",0.9423989057540894,0.7086546421051025,0.954965353012085
26,0.9526011347770691,"""[0.95636684, 0.9620893, 0.9366197, 0.946474, 0.9545064, 0.95936394]""",0.7609537243843079,0.48398980498313904,0.9872832298278809,0.9203233122825623,"""[0.96575344, 0.936803, 0.8303249, 0.86524826, 0.9240924, 0.9902913]""",0.8963121771812439,0.7466307282447815,0.9595842957496643
27,0.955491304397583,"""[0.95255154, 0.9627119, 0.9443954, 0.9678511, 0.9399831, 0.96533334]""",0.6814667582511902,0.48390740156173706,0.9907514452934265,0.9099307060241699,"""[0.944056, 0.9259259, 0.8075471, 0.8701754, 0.90851736, 0.9902913]""",0.8994936943054199,0.7963142395019531,0.9480369687080383
28,0.947398841381073,"""[0.9459699, 0.95512277, 0.93711245, 0.9582268, 0.9431722, 0.9441984]""",0.695085346698761,0.4788515269756317,0.9881502985954285,0.9272517561912537,"""[0.9692832, 0.9225092, 0.8472222, 0.8782287, 0.94, 0.99676377]""",0.8354339003562927,0.7335670590400696,0.9665126800537109
29,0.9502890110015869,"""[0.94680846, 0.9575552, 0.93262416, 0.9476351, 0.95246184, 0.96441287]""",0.6837704181671143,0.48810887336730957,0.9846820831298828,0.8960738778114319,"""[0.92517006, 0.8943662, 0.8014706, 0.8467154, 0.9, 0.9935065]""",0.9981051087379456,0.7889641523361206,0.9411085247993469
30,0.9557803273200989,"""[0.9647267, 0.9620893, 0.9303571, 0.95084745, 0.9608844, 0.96527165]""",0.6281266212463379,0.48885077238082886,0.9884393215179443,0.9145496487617493,"""[0.9616725, 0.92086333, 0.8136883, 0.8417508, 0.93602693, 1.0]""",0.9057682752609253,0.8021653294563293,0.9411085247993469
31,0.9526011347770691,"""[0.95008916, 0.9705635, 0.9323968, 0.94057727, 0.95911413, 0.9624329]""",0.619340181350708,0.48640570044517517,0.9875722527503967,0.9087759852409363,"""[0.9448276, 0.90647477, 0.8158844, 0.87323934, 0.9183674, 0.98381877]""",0.8634406924247742,0.7344582676887512,0.954965353012085
32,0.9615606665611267,"""[0.96362025, 0.9575552, 0.95767194, 0.95454544, 0.9606164, 0.976]""",0.584812343120575,0.4942943751811981,0.9890173673629761,0.9110854268074036,"""[0.9517241, 0.92086333, 0.82142854, 0.8686131, 0.90666664, 0.9870968]""",0.8821528553962708,0.788314163684845,0.9503464102745056
33,0.9612717032432556,"""[0.96539485, 0.95850974, 0.95727986, 0.95189875, 0.9646247, 0.97056204]""",0.5712180137634277,0.4957400858402252,0.9921965599060059,0.9006928205490112,"""[0.9256757, 0.9084249, 0.8131868, 0.84870857, 0.8996763, 0.9935484]""",0.9810894727706909,0.8285714387893677,0.937644362449646
34,0.9494219422340393,"""[0.95220923, 0.9668085, 0.93193716, 0.9419795, 0.9449082, 0.9589286]""",0.8131430149078369,0.4916895627975464,0.9832369685173035,0.9053117632865906,"""[0.96271193, 0.91039425, 0.7777778, 0.8338983, 0.93602693, 0.9872612]""",1.2137062549591064,0.8350409865379333,0.9411085247993469
