epoch,acc,f1_score,loss,precision,recall,val_acc,val_f1_score,val_loss,val_precision,val_recall
13,0.9913294911384583,"""[0.99644756, 0.9974337, 0.9767025, 0.98191214, 0.994863, 1.0]""",0.1343238800764084,0.3802894651889801,0.9947977066040039,0.918013870716095,"""[0.94949496, 0.94244605, 0.8476821, 0.86868685, 0.927835, 0.9812734]""",0.3509536385536194,0.37637242674827576,0.9896073937416077
14,0.9942196607589722,"""[0.9991143, 0.9991446, 0.98389983, 0.98703545, 0.9957155, 1.0]""",0.12660008668899536,0.3819713890552521,0.9956647157669067,0.9203233122825623,"""[0.9530201, 0.94244605, 0.8476821, 0.8695652, 0.9375, 0.9812734]""",0.34093141555786133,0.37920352816581726,0.9896073937416077
15,0.9947977066040039,"""[0.9991143, 0.9991446, 0.9856632, 0.98705786, 0.99742925, 1.0]""",0.1199520155787468,0.38296690583229065,0.9968208074569702,0.9260969758033752,"""[0.96345514, 0.9530686, 0.8504983, 0.8695652, 0.9444444, 0.9849624]""",0.33384639024734497,0.3812277615070343,0.9896073937416077
16,0.9968208074569702,"""[1.0, 0.9991446, 0.99107134, 0.99134946, 0.99914163, 1.0]""",0.11488912999629974,0.3849330246448517,0.9968208074569702,0.929561197757721,"""[0.97029704, 0.95652175, 0.8504983, 0.87333333, 0.951049, 0.9849624]""",0.32694491744041443,0.38071969151496887,0.9896073937416077
17,0.997398853302002,"""[1.0, 0.9991446, 0.99286985, 0.9922078, 1.0, 1.0]""",0.11028033494949341,0.38617295026779175,0.9976878762245178,0.9284064769744873,"""[0.96710527, 0.95652175, 0.84949833, 0.87043184, 0.951049, 0.9849624]""",0.3213260769844055,0.38190731406211853,0.9896073937416077
18,0.9982659220695496,"""[1.0, 0.9991446, 0.9955476, 0.99480075, 1.0, 1.0]""",0.1064460426568985,0.38723069429397583,0.997398853302002,0.9284064769744873,"""[0.96710527, 0.95652175, 0.84949833, 0.87043184, 0.951049, 0.9849624]""",0.3153907060623169,0.38354939222335815,0.9907621145248413
19,0.9988439083099365,"""[1.0, 0.9991446, 0.9973286, 0.9965338, 1.0, 1.0]""",0.10286968946456909,0.38847625255584717,0.9976878762245178,0.9260969758033752,"""[0.97049177, 0.95652175, 0.84, 0.85999995, 0.954386, 0.9849624]""",0.3104296624660492,0.38372093439102173,0.9907621145248413
20,0.9991329312324524,"""[1.0, 0.9991446, 0.99821746, 0.99740255, 1.0, 1.0]""",0.09988417476415634,0.389748215675354,0.9976878762245178,0.9272517561912537,"""[0.97049177, 0.95652175, 0.8438538, 0.85714287, 0.954386, 0.9924242]""",0.30639728903770447,0.38372093439102173,0.9907621145248413
21,1.0,"""[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]""",0.09715603291988373,0.39067450165748596,0.9976878762245178,0.9272517561912537,"""[0.97049177, 0.95652175, 0.8438538, 0.85714287, 0.954386, 0.9924242]""",0.30354204773902893,0.3852017819881439,0.991916835308075
22,1.0,"""[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]""",0.09457959234714508,0.392098993062973,0.9982659220695496,0.9272517561912537,"""[0.9738562, 0.96, 0.84105957, 0.85333335, 0.954386, 0.9924242]""",0.29986169934272766,0.3864147663116455,0.991916835308075
23,1.0,"""[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]""",0.0922798216342926,0.39332878589630127,0.9985548853874207,0.9272517561912537,"""[0.97719866, 0.96, 0.84, 0.8504983, 0.954386, 0.9924242]""",0.2965553402900696,0.3864147663116455,0.991916835308075
24,1.0,"""[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]""",0.09020306169986725,0.3947218060493469,0.9985548853874207,0.9272517561912537,"""[0.97719866, 0.95652175, 0.8361204, 0.8543046, 0.9577465, 0.9924242]""",0.2933432459831238,0.38763538002967834,0.991916835308075
25,1.0,"""[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]""",0.08822214603424072,0.39576172828674316,0.9985548853874207,0.9260969758033752,"""[0.97719866, 0.95652175, 0.8333333, 0.8504983, 0.9577465, 0.9924242]""",0.29056262969970703,0.38798555731773376,0.991916835308075
26,1.0,"""[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]""",0.08640269190073013,0.39671602845191956,0.9985548853874207,0.9272517561912537,"""[0.97719866, 0.96, 0.8372093, 0.8504983, 0.9577465, 0.9924242]""",0.28717973828315735,0.3881608545780182,0.991916835308075
27,1.0,"""[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]""",0.08458909392356873,0.39733272790908813,0.9988439083099365,0.929561197757721,"""[0.98051953, 0.95652175, 0.84, 0.85714287, 0.96113074, 0.9924242]""",0.28440165519714355,0.3890398442745209,0.991916835308075
28,1.0,"""[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]""",0.08287827670574188,0.397905170917511,0.9991329312324524,0.931870698928833,"""[0.98051953, 0.95652175, 0.84868425, 0.86195284, 0.96113074, 0.9924242]""",0.2819923162460327,0.3899228274822235,0.991916835308075
29,1.0,"""[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]""",0.08121970295906067,0.3987772464752197,0.9991329312324524,0.9307159185409546,"""[0.98051953, 0.95652175, 0.84488446, 0.86195284, 0.9577465, 0.9924242]""",0.2799943685531616,0.3908098340034485,0.991916835308075
30,1.0,"""[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]""",0.07967747747898102,0.39937615394592285,0.9991329312324524,0.931870698928833,"""[0.98051953, 0.95652175, 0.8476821, 0.8657719, 0.9577465, 0.9924242]""",0.2774870991706848,0.3916211426258087,0.9930716156959534
31,1.0,"""[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]""",0.07817494869232178,0.40074169635772705,0.9994219541549683,0.9353348612785339,"""[0.98051953, 0.95652175, 0.85808575, 0.87248325, 0.96113074, 0.9924242]""",0.2751655578613281,0.39395326375961304,0.9930716156959534
32,1.0,"""[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]""",0.07672888040542603,0.4012066423892975,0.9994219541549683,0.9364895820617676,"""[0.98051953, 0.96028876, 0.8543046, 0.87625414, 0.9577465, 1.0]""",0.2731187343597412,0.39449542760849,0.9930716156959534
33,1.0,"""[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]""",0.07532879710197449,0.40162602066993713,0.9994219541549683,0.9364895820617676,"""[0.98051953, 0.96028876, 0.8543046, 0.87625414, 0.9577465, 1.0]""",0.27043911814689636,0.3957662284374237,0.9930716156959534
34,1.0,"""[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]""",0.07392844557762146,0.40251424908638,0.9994219541549683,0.9364895820617676,"""[0.98051953, 0.96028876, 0.8543046, 0.87625414, 0.9577465, 1.0]""",0.2682419717311859,0.3955841660499573,0.9930716156959534
35,1.0,"""[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]""",0.07258721441030502,0.4027712941169739,0.9997109770774841,0.9364895820617676,"""[0.98051953, 0.96028876, 0.8543046, 0.87625414, 0.9577465, 1.0]""",0.2664719820022583,0.3968620300292969,0.9930716156959534
36,1.0,"""[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]""",0.07132633030414581,0.40342897176742554,0.9997109770774841,0.9364895820617676,"""[0.98051953, 0.96028876, 0.8543046, 0.87625414, 0.9577465, 1.0]""",0.26408177614212036,0.39732348918914795,0.994226336479187
37,1.0,"""[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]""",0.07006141543388367,0.4043722152709961,0.9997109770774841,0.937644362449646,"""[0.98051953, 0.96028876, 0.85808575, 0.8791946, 0.9577465, 1.0]""",0.2626042664051056,0.3987957239151001,0.994226336479187
38,1.0,"""[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]""",0.0688006728887558,0.40565264225006104,0.9997109770774841,0.937644362449646,"""[0.98051953, 0.96028876, 0.85808575, 0.8791946, 0.9577465, 1.0]""",0.26094284653663635,0.40046513080596924,0.994226336479187
39,1.0,"""[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]""",0.06758475303649902,0.4066063165664673,0.9997109770774841,0.937644362449646,"""[0.98051953, 0.96028876, 0.85808575, 0.8791946, 0.9577465, 1.0]""",0.2586230933666229,0.40177321434020996,0.994226336479187
40,1.0,"""[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]""",0.06639394909143448,0.4075382947921753,1.0,0.937644362449646,"""[0.98051953, 0.96028876, 0.85808575, 0.8791946, 0.9577465, 1.0]""",0.2570679783821106,0.402336448431015,0.994226336479187
41,1.0,"""[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]""",0.06525561958551407,0.40811511874198914,1.0,0.9387990832328796,"""[0.98051953, 0.96028876, 0.86092716, 0.88294315, 0.9577465, 1.0]""",0.2554234564304352,0.40252453088760376,0.994226336479187
42,1.0,"""[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]""",0.06413018703460693,0.408983439207077,1.0,0.9399538040161133,"""[0.98051953, 0.96028876, 0.8646865, 0.88294315, 0.96113074, 1.0]""",0.2537005543708801,0.40365681052207947,0.994226336479187
43,1.0,"""[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]""",0.06302307546138763,0.4094674587249756,1.0,0.9387990832328796,"""[0.98051953, 0.96028876, 0.86092716, 0.88294315, 0.9577465, 1.0]""",0.25224822759628296,0.40441522002220154,0.994226336479187
44,1.0,"""[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]""",0.06195846199989319,0.41004976630210876,1.0,0.9387990832328796,"""[0.98051953, 0.96028876, 0.86092716, 0.88294315, 0.9577465, 1.0]""",0.250009149312973,0.40517646074295044,0.994226336479187
45,1.0,"""[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]""",0.06092314049601555,0.411121666431427,1.0,0.9399538040161133,"""[0.98051953, 0.96028876, 0.8646865, 0.88294315, 0.96113074, 1.0]""",0.2483079731464386,0.4061320722103119,0.994226336479187
46,1.0,"""[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]""",0.0598941296339035,0.4117087125778198,1.0,0.9399538040161133,"""[0.98051953, 0.96028876, 0.8646865, 0.88294315, 0.96113074, 1.0]""",0.24658052623271942,0.4061320722103119,0.994226336479187
47,1.0,"""[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]""",0.05889899283647537,0.41283857822418213,1.0,0.9387990832328796,"""[0.98051953, 0.9637681, 0.86092716, 0.88, 0.9577465, 1.0]""",0.2450261265039444,0.4068998098373413,0.994226336479187
48,1.0,"""[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]""",0.057921770960092545,0.41372713446617126,1.0,0.9399538040161133,"""[0.98051953, 0.9637681, 0.8646865, 0.88, 0.96113074, 1.0]""",0.24350455403327942,0.4078635573387146,0.994226336479187
49,1.0,"""[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]""",0.056961540132761,0.41491785645484924,1.0,0.9399538040161133,"""[0.98051953, 0.9637681, 0.8646865, 0.88, 0.96113074, 1.0]""",0.24206677079200745,0.4086378812789917,0.994226336479187
50,1.0,"""[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]""",0.05601520091295242,0.4155157804489136,1.0,0.9387990832328796,"""[0.98051953, 0.9637681, 0.86092716, 0.88, 0.9577465, 1.0]""",0.24053703248500824,0.4096958041191101,0.9953810572624207
51,1.0,"""[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]""",0.05512309819459915,0.4166666567325592,1.0,0.9387990832328796,"""[0.98051953, 0.9637681, 0.86184216, 0.87625414, 0.96113074, 1.0]""",0.23913691937923431,0.40989062190055847,0.9953810572624207
52,1.0,"""[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]""",0.054245755076408386,0.41726964712142944,1.0,0.9399538040161133,"""[0.98051953, 0.9637681, 0.8646865, 0.88, 0.96113074, 1.0]""",0.2374744415283203,0.41008561849594116,0.9953810572624207
53,1.0,"""[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]""",0.05337762087583542,0.41731998324394226,1.0,0.9399538040161133,"""[0.98051953, 0.9637681, 0.8655738, 0.8791946, 0.96113074, 1.0]""",0.23653510212898254,0.41075679659843445,0.9965357780456543
54,1.0,"""[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]""",0.05255644768476486,0.4183290898799896,1.0,0.9399538040161133,"""[0.98051953, 0.9637681, 0.8655738, 0.8791946, 0.96113074, 1.0]""",0.234837144613266,0.41056138277053833,0.9965357780456543
55,1.0,"""[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]""",0.05173748731613159,0.41858214139938354,1.0,0.9399538040161133,"""[0.98051953, 0.9637681, 0.8655738, 0.8791946, 0.96113074, 1.0]""",0.2335067093372345,0.41260746121406555,0.9976905584335327
56,1.0,"""[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]""",0.05094204843044281,0.4187847971916199,1.0,0.9399538040161133,"""[0.98051953, 0.9637681, 0.8655738, 0.8791946, 0.96113074, 1.0]""",0.23229935765266418,0.4130019247531891,0.9976905584335327
57,1.0,"""[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]""",0.050145283341407776,0.41913992166519165,1.0,0.9399538040161133,"""[0.98051953, 0.9637681, 0.8655738, 0.8791946, 0.96113074, 1.0]""",0.23110130429267883,0.41319942474365234,0.9976905584335327
58,1.0,"""[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]""",0.0494161918759346,0.4194956421852112,1.0,0.9399538040161133,"""[0.98051953, 0.9637681, 0.8655738, 0.8791946, 0.96113074, 1.0]""",0.2298702597618103,0.41260746121406555,0.9976905584335327
59,1.0,"""[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]""",0.048654139041900635,0.42015784978866577,1.0,0.9399538040161133,"""[0.98051953, 0.9637681, 0.8655738, 0.8791946, 0.96113074, 1.0]""",0.22845274209976196,0.4124104976654053,0.9976905584335327
60,1.0,"""[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]""",0.04796542227268219,0.42107826471328735,1.0,0.9399538040161133,"""[0.98051953, 0.9637681, 0.8655738, 0.8791946, 0.96113074, 1.0]""",0.2271687388420105,0.4122137427330017,0.9976905584335327
61,1.0,"""[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]""",0.047245580703020096,0.4212833344936371,1.0,0.9387990832328796,"""[0.98051953, 0.96028876, 0.86644953, 0.8745763, 0.96113074, 1.0]""",0.22582869231700897,0.4130019247531891,0.9976905584335327
62,1.0,"""[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]""",0.04657181724905968,0.4223117232322693,1.0,0.9387990832328796,"""[0.98051953, 0.9637681, 0.86274505, 0.87542087, 0.96113074, 1.0]""",0.22478218376636505,0.41260746121406555,0.9976905584335327
